,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,1.79e-05,-2.43e-06,-1.67e-06,-0.0016513649025068355,-0.0005585658699276408,-0.0005589637883006704,0.0,0.0,0.0
1,2.32e-05,-2.6e-06,-2.21e-06,-0.0016454596100278218,-0.0005587548638131823,-0.0005595654596100008,0.0,0.0,0.0
2,4.04e-05,-7.16e-06,-6.88e-06,-0.0016262952646238782,-0.0005638243468593096,-0.0005647688022284436,0.0,0.0,0.0
3,4.7e-05,-7.52e-06,-6.25e-06,-0.001618941504178184,-0.0005642245692051295,-0.0005640668523676506,0.0,0.0,0.0
4,-4.21e-05,-1.08e-06,-6.29e-06,-0.0017182172701949439,-0.0005570650361310658,-0.0005641114206127451,0.0,0.0,0.0
5,-0.000232,2.14e-05,1.05e-05,-0.001929805013927477,-0.0005320733740966643,-0.0005454038997213528,0.0,0.0,0.0
6,-0.000671,7.97e-05,5.53e-05,-0.002418941504178207,-0.00046725958866034034,-0.0004954874651810215,0.0,0.0,0.0
7,-0.00138,0.000183,0.000142,-0.0032089136490250914,-0.0003524180100054064,-0.0003988857938718171,0.0,0.0,0.0
8,-0.00234,0.000352,0.000298,-0.004278551532033381,-0.00016453585325171272,-0.00022506963788293533,0.0,0.0,0.0
9,-0.00348,0.000591,0.000536,-0.005548746518105885,0.00010116731517517685,4.011142061277617e-05,0.0,0.0,0.0
10,-0.00456,0.000895,0.000878,-0.006752089136490169,0.0004391328515842563,0.0004211699164347049,0.0,0.0,0.0
11,-0.00537,0.00126,0.00133,-0.007654596100278521,0.0008449138410229207,0.0009247910863510178,0.0,0.0,0.0
12,-0.00559,0.00164,0.0019,-0.007899721448467845,0.00126737076153427,0.0015598885793872697,0.0,0.0,0.0
13,-0.00499,0.00201,0.00257,-0.007231197771587761,0.0016787103946636073,0.0023064066852367393,0.0,0.0,0.0
14,-0.00351,0.00235,0.00333,-0.005582172701949828,0.0020566981656475747,0.0031532033426184825,0.0,0.0,0.0
15,-0.00115,0.00262,0.00414,-0.0029526462395542685,0.002356864924958346,0.0040557103064067235,0.0,0.0,0.0
16,0.00181,0.0028,0.00499,0.0003454038997214859,0.00255697609783212,0.005002785515320518,0.0,0.0,0.0
17,0.00508,0.00289,0.00582,0.003988857938718615,0.0026570316842691177,0.005927576601671314,0.0,0.0,0.0
18,0.00832,0.00291,0.00663,0.007598885793872023,0.0026792662590329197,0.006830083565459777,0.0,0.0,0.0
19,0.0112,0.00287,0.00736,0.010807799442897004,0.0026347971095053158,0.007643454038997355,0.0,0.0,0.0
20,0.0135,0.00279,0.00798,0.013370473537604566,0.00254585881045033,0.008334261838440105,0.0,0.0,0.0
21,0.0152,0.00269,0.00846,0.015264623955431711,0.002434685936631542,0.008869080779944305,0.0,0.0,0.0
22,0.0162,0.00257,0.00877,0.016378830083565443,0.0023012784880489523,0.009214484679665791,0.0,0.0,0.0
23,0.0167,0.00247,0.0089,0.01693593314763242,0.0021901056142301645,0.009359331476323174,0.0,0.0,0.0
24,0.0167,0.00236,0.00885,0.01693593314763242,0.0020678154530295867,0.009303621169916454,0.0,0.0,0.0
25,0.0165,0.00226,0.00866,0.01671309192200554,0.001956642579210799,0.009091922005571185,0.0,0.0,0.0
26,0.016,0.00217,0.00835,0.016155988857938786,0.001856586992773801,0.008746518105849699,0.0,0.0,0.0
27,0.0155,0.00207,0.00797,0.015598885793871808,0.0017454141189550132,0.008323119777158938,0.0,0.0,0.0
28,0.015,0.00198,0.00756,0.015041782729805053,0.0016453585325180153,0.007866295264624013,0.0,0.0,0.0
29,0.0145,0.00188,0.00718,0.014484679665738076,0.0015341856586992275,0.007442896935933252,0.0,0.0,0.0
30,0.014,0.00179,0.00683,0.013927576601671321,0.0014341300722624517,0.0070529247910864346,0.0,0.0,0.0
31,0.0135,0.0017,0.00654,0.013370473537604566,0.0013340744858254538,0.0067298050139277255,0.0,0.0,0.0
32,0.0131,0.00162,0.00629,0.012924791086351028,0.001245136186770468,0.006451253481894126,0.0,0.0,0.0
33,0.0127,0.00156,0.00611,0.012479108635097713,0.0011784324624792841,0.006250696378830023,0.0,0.0,0.0
34,0.0124,0.00152,0.00599,0.012144846796657394,0.0011339633129516802,0.00611699164345425,0.0,0.0,0.0
35,0.0122,0.00148,0.00593,0.011922005571030736,0.0010894941634242983,0.006050139275766142,0.0,0.0,0.0
36,0.012,0.00146,0.00595,0.011699164345404078,0.0010672595886604963,0.006072423398328697,0.0,0.0,0.0
37,0.012,0.00144,0.00599,0.011699164345404078,0.0010450250138966943,0.00611699164345425,0.0,0.0,0.0
38,0.0121,0.00141,0.00604,0.011810584958217296,0.0010116731517511024,0.006172701949860748,0.0,0.0,0.0
39,0.0122,0.00138,0.00605,0.011922005571030736,0.0009783212896055105,0.006183844011142137,0.0,0.0,0.0
40,0.0123,0.00132,0.00597,0.012033426183843954,0.0009116175653141045,0.006094707520891474,0.0,0.0,0.0
41,0.0121,0.00125,0.00576,0.011810584958217296,0.0008337965536409087,0.005860724233983428,0.0,0.0,0.0
42,0.0119,0.00116,0.00542,0.011587743732590639,0.0007337409672041328,0.0054818941504177765,0.0,0.0,0.0
43,0.0115,0.00106,0.00498,0.011142061281337101,0.000622568093385123,0.00499164345403913,0.0,0.0,0.0
44,0.011,0.000955,0.00449,0.010584958217270346,0.0005058365758756622,0.004445682451253541,0.0,0.0,0.0
45,0.0105,0.000848,0.00398,0.010027855153203369,0.0003868816008893994,0.0038774373259053974,0.0,0.0,0.0
46,0.0101,0.00076,0.00354,0.009582172701949832,0.00028904947192898156,0.0033871866295265285,0.0,0.0,0.0
47,0.00982,0.000684,0.00319,0.00927019498607251,0.0002045580878267117,0.002997214484679711,0.0,0.0,0.0
48,0.00974,0.000631,0.00296,0.009181058495821848,0.0001456364647027808,0.0027409470752088883,0.0,0.0,0.0
49,0.00979,0.000599,0.00285,0.009236768802228346,0.00011006114508060882,0.002618384401114282,0.0,0.0,0.0
50,0.0101,0.000578,0.00288,0.009582172701949832,8.671484157862785e-05,0.002651810584958225,0.0,0.0,0.0
51,0.0105,0.000574,0.00302,0.010027855153203369,8.226792662591187e-05,0.0028077994428969966,0.0,0.0,0.0
52,0.011,0.000567,0.00325,0.010584958217270346,7.44858254586589e-05,0.0030640668523678194,0.0,0.0,0.0
53,0.0116,0.00056,0.00356,0.011253481894150319,6.670372429140592e-05,0.0034094707520893053,0.0,0.0,0.0
54,0.0121,0.000548,0.00393,0.011810584958217296,5.336297943303592e-05,0.0038217270194986774,0.0,0.0,0.0
55,0.0128,0.000519,0.00431,0.012590529247910931,2.1122846025622977e-05,0.004245125348189438,0.0,0.0,0.0
