,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,-1.76e-07,-1.05e-07,-4.46e-08,0.0005005748622934902,-0.0010031143430291323,0.0015052236828900778,0.0,0.0,0.0
1,6.85e-07,-4.32e-07,3.19e-07,0.0005014371557336972,-0.0010034423269809079,0.0015055885599599694,0.0,0.0,0.0
2,2.82e-06,-6.61e-07,1.84e-06,0.0005035753630446838,-0.0010036720160481183,0.0015071149021577135,0.0,0.0,0.0
3,4e-06,-1.13e-06,2.22e-06,0.0005047571357035263,-0.0010041424272818622,0.001507496236829109,0.0,0.0,0.0
4,6.73e-06,-8.93e-07,3.35e-06,0.0005074912368552287,-0.0010039047141423563,0.0015086302057201184,0.0,0.0,0.0
5,5.3e-06,1.27e-06,2.34e-06,0.000506059088632993,-0.0010017352056167494,0.0015076166583041228,0.0,0.0,0.0
6,-7.86e-06,6.98e-06,-6.49e-06,0.0004928793189784564,-0.0009960080240721814,0.0014987556447567663,0.0,0.0,0.0
7,-4.32e-05,1.9e-05,-2.79e-05,0.0004574862293440507,-0.000983951855566656,0.0014772704465630948,0.0,0.0,0.0
8,-0.000112,3.89e-05,-6.75e-05,0.00038858287431153826,-0.0009639919759277804,0.0014375313597592143,0.0,0.0,0.0
9,-0.000223,6.79e-05,-0.000129,0.0002774161241863027,-0.0009349047141423705,0.0013758153537379858,0.0,0.0,0.0
10,-0.000379,0.000105,-0.000211,0.00012118177265896257,-0.0008976930792377047,0.0012935273457099772,0.0,0.0,0.0
11,-0.000571,0.000147,-0.000307,-7.110665998988352e-05,-0.0008555667001003409,0.0011971901655796202,0.0,0.0,0.0
12,-0.000781,0.00019,-0.000404,-0.0002814221331998157,-0.0008124373119358097,0.0010998494731562225,0.0,0.0,0.0
13,-0.000986,0.000228,-0.000488,-0.0004867300951426623,-0.0007743229689066711,0.0010155544405419104,0.0,0.0,0.0
14,-0.00115,0.000255,-0.000541,-0.0006509764646970284,-0.0007472417251754848,0.0009623682890116392,0.0,0.0,0.0
15,-0.00126,0.00027,-0.000553,-0.0007611417125688025,-0.0007321965897693072,0.0009503261414953723,0.0,0.0,0.0
