,thumb_raw_signal,index_raw_signal,middle_raw_signal,thumb_normalized_signal,index_normalized_signal,middle_normalized_signal,thumb_label,index_label,middle_label
0,5.81e-07,-5.13e-08,7.13e-07,5.815815815601866e-07,0.0005001987993995538,-0.0004995367683842122,0.0,0.0,0.0
1,5.69e-07,-1.85e-07,1.07e-06,5.695695695084879e-07,0.0005000650325162059,-0.0004991795897949514,0.0,0.0,0.0
2,5.69e-07,-4.7e-07,1.59e-06,5.695695695084879e-07,0.0004997798899448735,-0.0004986593296648634,0.0,0.0,0.0
3,-6.61e-08,-9.34e-07,1.79e-06,-6.616616621268889e-08,0.0004993156578287916,-0.0004984592296148893,0.0,0.0,0.0
4,-2.83e-06,-1.24e-06,-8.97e-07,-2.8328328328663943e-06,0.0004990095047523457,-0.000501147573787053,0.0,0.0,0.0
5,-1e-05,-8.49e-07,-9.95e-06,-1.0010010009997572e-05,0.000499400700350261,-0.0005102051025513976,0.0,0.0,0.0
6,-1.99e-05,1.89e-06,-2.71e-05,-1.991991991989739e-05,0.0005021410705352558,-0.00052736368184092,0.0,0.0,0.0
7,-3.16e-05,9.42e-06,-5.57e-05,-3.163163163166782e-05,0.0005096748374187055,-0.0005559779889945382,0.0,0.0,0.0
8,-4.16e-05,2.49e-05,-9.68e-05,-4.1641641641665395e-05,0.0005251625812907612,-0.0005970985492746994,0.0,0.0,0.0
9,-4.12e-05,5.18e-05,-0.000147,-4.124124124116335e-05,0.0005520760380191003,-0.0006473236618309564,0.0,0.0,0.0
10,-2.02e-05,9.39e-05,-0.000198,-2.0220220220190654e-05,0.0005941970985492429,-0.0006983491745873316,0.0,0.0,0.0
11,2.73e-05,0.000152,-0.000244,2.73273273272423e-05,0.0006523261630813071,-0.000744372186093134,0.0,0.0,0.0
12,0.000108,0.000226,-0.000274,0.00010810810810801819,0.0007263631815908056,-0.0007743871935969038,0.0,0.0,0.0
13,0.000223,0.000313,-0.000279,0.00022322322322310129,0.0008134067033516157,-0.0007793896948474766,0.0,0.0,0.0
14,0.000372,0.000409,-0.000251,0.00037237237237230936,0.0009094547273638121,-0.0007513756878440025,0.0,0.0,0.0
15,0.000549,0.000509,-0.000185,0.000549549549549555,0.0010095047523761558,-0.0006853426713356869,0.0,0.0,0.0
16,0.00075,0.000609,-7.83e-05,0.0007507507507507061,0.0011095547773887215,-0.0005785892946473803,0.0,0.0,0.0
17,0.000971,0.000707,7.29e-05,0.0009719719719720743,0.0012076038019008806,-0.0004273136568284652,0.0,0.0,0.0
18,0.00121,0.0008,0.000262,0.0012112112112112605,0.0013006503251624668,-0.00023811905952986212,0.0,0.0,0.0
19,0.00145,0.00089,0.000478,0.0014514514514514243,0.001390695347673887,-2.2011005502808878e-05,0.0,0.0,0.0
20,0.00167,0.000977,0.000698,0.001671671671671593,0.0014777388694346971,0.0001980990495247248,0.0,0.0,0.0
21,0.00185,0.00106,0.000886,0.0018518518518517713,0.0015607803901951378,0.000386193096548304,0.0,0.0,0.0
22,0.00195,0.00113,0.001,0.001951951951951969,0.0016308154077038228,0.0005002501250623848,0.0,0.0,0.0
23,0.00192,0.00118,0.001,0.0019219219219219763,0.0016808404202099947,0.0005002501250623848,0.0,0.0,0.0
24,0.00176,0.0012,0.000869,0.0017617617617617931,0.0017008504252127299,0.00036918459229617895,0.0,0.0,0.0
25,0.00145,0.0012,0.000593,0.0014514514514514243,0.0017008504252127299,9.304652326158624e-05,0.0,0.0,0.0
26,0.00104,0.00116,0.000205,0.0010410410410410798,0.0016608304152077036,-0.0002951475737869025,0.0,0.0,0.0
27,0.000571,0.0011,-0.000239,0.0005715715715715053,0.0016008004002001641,-0.0007393696848424502,0.0,0.0,0.0
28,0.000127,0.00102,-0.000666,0.00012712712712703578,0.0015207603801901115,-0.001166583291645984,0.0,0.0,0.0
29,-0.000225,0.000944,-0.00101,-0.00022522522522527844,0.0014447223611806503,-0.001510755377688855,0.0,0.0,0.0
